date,CPI_pct_scaled,PPI_pct_scaled,PCE_pct_scaled,CPI_pct_scaled_lag_1,PPI_pct_scaled_lag_1,PCE_pct_scaled_lag_1,CPI_pct_scaled_lag_2,PPI_pct_scaled_lag_2,PCE_pct_scaled_lag_2,CPI_pct_scaled_lag_3,PPI_pct_scaled_lag_3,PCE_pct_scaled_lag_3
1961-08-01,0.8952390174585925,0.4293714310330107,0.5823458415943806,0.8945210117143778,0.42704610501627177,0.58219203647899,0.8933935623222804,0.42987651391988646,0.5825541196777076,0.8941527843648452,0.43067549897272556,0.5818740124771193
1961-09-01,0.8946807421157527,0.42948367964639583,0.5817072792356625,0.8952390174585925,0.4293714310330107,0.5823458415943806,0.8945210117143778,0.42704610501627177,0.58219203647899,0.8933935623222804,0.42987651391988646,0.5825541196777076
1961-10-01,0.8918853737737941,0.4342907763022012,0.5824233494054469,0.8946807421157527,0.42948367964639583,0.5817072792356625,0.8952390174585925,0.4293714310330107,0.5823458415943806,0.8945210117143778,0.42704610501627177,0.58219203647899
1961-11-01,0.8967978465688523,0.43016851119988986,0.5833019161872348,0.8918853737737941,0.4342907763022012,0.5824233494054469,0.8946807421157527,0.42948367964639583,0.5817072792356625,0.8952390174585925,0.4293714310330107,0.5823458415943806
1961-12-01,0.8959582629116648,0.43168762724675,0.5820936375981693,0.8967978465688523,0.43016851119988986,0.5833019161872348,0.8918853737737941,0.4342907763022012,0.5824233494054469,0.8946807421157527,0.42948367964639583,0.5817072792356625
1962-01-01,0.8951069328322585,0.4274611444839484,0.5812296186784454,0.8959582629116648,0.43168762724675,0.5820936375981693,0.8967978465688523,0.43016851119988986,0.5833019161872348,0.8918853737737941,0.4342907763022012,0.5824233494054469
1962-02-01,0.8918012031995936,0.42833771534860227,0.5812654348682139,0.8951069328322585,0.4274611444839484,0.5812296186784454,0.8959582629116648,0.43168762724675,0.5820936375981693,0.8967978465688523,0.43016851119988986,0.5833019161872348
1962-03-01,0.8968142759039759,0.6949567998614117,0.5827067615717453,0.8918012031995936,0.42833771534860227,0.5812654348682139,0.8951069328322585,0.4274611444839484,0.5812296186784454,0.8959582629116648,0.43168762724675,0.5820936375981693
1962-04-01,0.8955295939942263,0.43045438382273715,0.5833800749299745,0.8968142759039759,0.6949567998614117,0.5827067615717453,0.8918012031995936,0.42833771534860227,0.5812654348682139,0.8951069328322585,0.4274611444839484,0.5812296186784454
1962-05-01,0.8956838561199446,0.4318650939745968,0.5818951782615632,0.8955295939942263,0.43045438382273715,0.5833800749299745,0.8968142759039759,0.6949567998614117,0.5827067615717453,0.8918012031995936,0.42833771534860227,0.5812654348682139
1962-06-01,0.8928139094487906,0.4288618025839902,0.5826994371655411,0.8956838561199446,0.4318650939745968,0.5818951782615632,0.8955295939942263,0.43045438382273715,0.5833800749299745,0.8968142759039759,0.6949567998614117,0.5827067615717453
1962-07-01,0.8950727918929435,0.4264099479021728,0.582134227094466,0.8928139094487906,0.4288618025839902,0.5826994371655411,0.8956838561199446,0.4318650939745968,0.5818951782615632,0.8955295939942263,0.43045438382273715,0.5833800749299745
1962-08-01,0.8974170315365181,0.43034433301528086,0.5824534033001694,0.8950727918929435,0.4264099479021728,0.582134227094466,0.8928139094487906,0.4288618025839902,0.5826994371655411,0.8956838561199446,0.4318650939745968,0.5818951782615632
1962-09-01,0.896426398871817,0.434384722003957,0.5813255200900963,0.8974170315365181,0.43034433301528086,0.5824534033001694,0.8950727918929435,0.4264099479021728,0.582134227094466,0.8928139094487906,0.4288618025839902,0.5826994371655411
1962-10-01,0.8951120559571691,0.4284499167504556,0.5819569718774347,0.896426398871817,0.434384722003957,0.5813255200900963,0.8974170315365181,0.43034433301528086,0.5824534033001694,0.8950727918929435,0.4264099479021728,0.582134227094466
1962-11-01,0.886329840176937,0.4451347798313206,0.5788386924470923,0.8951120559571691,0.4284499167504556,0.5819569718774347,0.896426398871817,0.434384722003957,0.5813255200900963,0.8974170315365181,0.43034433301528086,0.5824534033001694
1962-12-01,0.8957050376956706,0.4299736534216497,0.582063608266241,0.886329840176937,0.4451347798313206,0.5788386924470923,0.8951120559571691,0.4284499167504556,0.5819569718774347,0.896426398871817,0.434384722003957,0.5813255200900963
1963-01-01,0.8953996061256777,0.4255842294017006,0.5804678881311175,0.8957050376956706,0.4299736534216497,0.582063608266241,0.886329840176937,0.4451347798313206,0.5788386924470923,0.8951120559571691,0.4284499167504556,0.5819569718774347
1963-02-01,0.8953037921924685,0.42900623279695743,0.5815545801476969,0.8953996061256777,0.4255842294017006,0.5804678881311175,0.8957050376956706,0.4299736534216497,0.582063608266241,0.886329840176937,0.4451347798313206,0.5788386924470923
1963-03-01,0.9027923423308739,0.43157810362671956,0.5828639763231447,0.8953037921924685,0.42900623279695743,0.5815545801476969,0.8953996061256777,0.4255842294017006,0.5804678881311175,0.8957050376956706,0.4299736534216497,0.582063608266241
1963-04-01,0.8948569992465347,0.4304543838227372,0.5837558928037777,0.9027923423308739,0.43157810362671956,0.5828639763231447,0.8953037921924685,0.42900623279695743,0.5815545801476969,0.8953996061256777,0.4255842294017006,0.5804678881311175
1963-05-01,0.8941527843648452,0.4299582889177784,0.5818606934164972,0.8948569992465347,0.4304543838227372,0.5837558928037777,0.9027923423308739,0.43157810362671956,0.5828639763231447,0.8953037921924685,0.42900623279695743,0.5815545801476969
1963-06-01,0.8953257385672457,0.4283890794219528,0.5823706426771807,0.8941527843648452,0.4299582889177784,0.5818606934164972,0.8948569992465347,0.4304543838227372,0.5837558928037777,0.9027923423308739,0.43157810362671956,0.5828639763231447
1963-07-01,0.9018647567259366,0.3936650856881711,0.5821226854372271,0.8953257385672457,0.4283890794219528,0.5823706426771807,0.8941527843648452,0.4299582889177784,0.5818606934164972,0.8948569992465347,0.4304543838227372,0.5837558928037777
1963-08-01,0.8955600092562218,0.42859309718295124,0.582725480915831,0.9018647567259366,0.3936650856881711,0.5821226854372271,0.8953257385672457,0.4283890794219528,0.5823706426771807,0.8941527843648452,0.4299582889177784,0.5818606934164972
1963-09-01,0.8941069486491503,0.43704747319393267,0.582035464210677,0.8955600092562218,0.42859309718295124,0.582725480915831,0.9018647567259366,0.3936650856881711,0.5821226854372271,0.8953257385672457,0.4283890794219528,0.5823706426771807
1963-10-01,0.894592846671381,0.4342907763022012,0.5947451218021996,0.8941069486491503,0.43704747319393267,0.582035464210677,0.8955600092562218,0.42859309718295124,0.582725480915831,0.9018647567259366,0.3936650856881711,0.5821226854372271
1963-11-01,0.896347652602693,0.431007186799807,0.5847488792447528,0.894592846671381,0.4342907763022012,0.5947451218021996,0.8941069486491503,0.43704747319393267,0.582035464210677,0.8955600092562218,0.42859309718295124,0.582725480915831
1963-12-01,0.8961730122803718,0.4294581199436017,0.5822132990104952,0.896347652602693,0.431007186799807,0.5847488792447528,0.894592846671381,0.4342907763022012,0.5947451218021996,0.8941069486491503,0.43704747319393267,0.582035464210677
1964-01-01,0.8952530650374092,0.4275425987473616,0.5819212219528839,0.8961730122803718,0.4294581199436017,0.5822132990104952,0.896347652602693,0.431007186799807,0.5847488792447528,0.894592846671381,0.4342907763022012,0.5947451218021996
1964-02-01,0.8932150536524737,0.4330709173243181,0.5795565795094366,0.8952530650374092,0.4275425987473616,0.5819212219528839,0.8961730122803718,0.4294581199436017,0.5822132990104952,0.896347652602693,0.431007186799807,0.5847488792447528
1964-03-01,0.8945857475224526,0.42996142570678825,0.582376181770758,0.8932150536524737,0.4330709173243181,0.5795565795094366,0.8952530650374092,0.4275425987473616,0.5819212219528839,0.8961730122803718,0.4294581199436017,0.5822132990104952
1964-04-01,0.8953580899127518,0.4293766853394288,0.5837299781034209,0.8945857475224526,0.42996142570678825,0.582376181770758,0.8932150536524737,0.4330709173243181,0.5795565795094366,0.8952530650374092,0.4275425987473616,0.5819212219528839
1964-05-01,0.896671891273078,0.4354922133708302,0.581931890768426,0.8953580899127518,0.4293766853394288,0.5837299781034209,0.8945857475224526,0.42996142570678825,0.582376181770758,0.8932150536524737,0.4330709173243181,0.5795565795094366
1964-06-01,0.89397321519577,0.4288618025839902,0.5826802692475797,0.896671891273078,0.4354922133708302,0.581931890768426,0.8953580899127518,0.4293766853394288,0.5837299781034209,0.8945857475224526,0.42996142570678825,0.582376181770758
1964-07-01,0.8949893128672727,0.4264099479021728,0.5820831532410495,0.89397321519577,0.4288618025839902,0.5826802692475797,0.896671891273078,0.4354922133708302,0.581931890768426,0.8953580899127518,0.4293766853394288,0.5837299781034209
1964-08-01,0.8960638921958689,0.43034433301528086,0.5828822486607401,0.8949893128672727,0.4264099479021728,0.5820831532410495,0.89397321519577,0.4288618025839902,0.5826802692475797,0.896671891273078,0.4354922133708302,0.581931890768426
1964-09-01,0.8945781938810872,0.4311173604322495,0.5820820051880792,0.8960638921958689,0.43034433301528086,0.5828822486607401,0.8949893128672727,0.4264099479021728,0.5820831532410495,0.89397321519577,0.4288618025839902,0.5826802692475797
1964-10-01,0.8922019298584366,0.4308006243401292,0.5759261618445844,0.8945781938810872,0.4311173604322495,0.5820820051880792,0.8960638921958689,0.43034433301528086,0.5828822486607401,0.8949893128672727,0.4264099479021728,0.5820831532410495
1964-11-01,0.8967423532210157,0.43016851119988986,0.5823296241442634,0.8922019298584366,0.4308006243401292,0.5759261618445844,0.8945781938810872,0.4311173604322495,0.5820820051880792,0.8960638921958689,0.43034433301528086,0.5828822486607401
1964-12-01,0.8955769850300697,0.4308306403341998,0.5825196202048168,0.8967423532210157,0.43016851119988986,0.5823296241442634,0.8922019298584366,0.4308006243401292,0.5759261618445844,0.8945781938810872,0.4311173604322495,0.5820820051880792
1965-01-01,0.8951118167477793,0.42716578796254545,0.5820526005214258,0.8955769850300697,0.4308306403341998,0.5825196202048168,0.8967423532210157,0.43016851119988986,0.5823296241442634,0.8922019298584366,0.4308006243401292,0.5759261618445844
1965-02-01,0.8985377115832748,0.42729036085682937,0.6268055204777945,0.8951118167477793,0.42716578796254545,0.5820526005214258,0.8955769850300697,0.4308306403341998,0.5825196202048168,0.8967423532210157,0.43016851119988986,0.5823296241442634
1965-03-01,0.8940967945460886,0.4249900755341009,0.5822775771206938,0.8985377115832748,0.42729036085682937,0.6268055204777945,0.8951118167477793,0.42716578796254545,0.5820526005214258,0.8955769850300697,0.4308306403341998,0.5825196202048168
1965-04-01,0.8961097259120775,0.4282989868561204,0.5838250579917236,0.8940967945460886,0.4249900755341009,0.5822775771206938,0.8985377115832748,0.42729036085682937,0.6268055204777945,0.8951118167477793,0.42716578796254545,0.5820526005214258
1965-05-01,0.896105891098497,0.29344456772112665,0.5818714804902863,0.8961097259120775,0.4282989868561204,0.5838250579917236,0.8940967945460886,0.4249900755341009,0.5822775771206938,0.8985377115832748,0.42729036085682937,0.6268055204777945
1965-06-01,0.8954089301731163,0.42618989062000745,0.5825904485205097,0.896105891098497,0.29344456772112665,0.5818714804902863,0.8961097259120775,0.4282989868561204,0.5838250579917236,0.8940967945460886,0.4249900755341009,0.5822775771206938
1965-07-01,0.8947190599655684,0.42839833684000583,0.582013848240586,0.8954089301731163,0.42618989062000745,0.5825904485205097,0.896105891098497,0.29344456772112665,0.5818714804902863,0.8961097259120775,0.4282989868561204,0.5838250579917236
1965-08-01,0.8962557273844532,0.45698575247527334,0.5813583273174312,0.8947190599655684,0.42839833684000583,0.582013848240586,0.8954089301731163,0.42618989062000745,0.5825904485205097,0.896105891098497,0.29344456772112665,0.5818714804902863
1965-09-01,0.8947651495900376,0.4294836796463958,0.5802443867649573,0.8962557273844532,0.45698575247527334,0.5813583273174312,0.8947190599655684,0.42839833684000583,0.582013848240586,0.8954089301731163,0.42618989062000745,0.5825904485205097
1965-10-01,0.8970551643694437,0.43694659790136137,0.5823925180362359,0.8947651495900376,0.4294836796463958,0.5802443867649573,0.8962557273844532,0.45698575247527334,0.5813583273174312,0.8947190599655684,0.42839833684000583,0.582013848240586
1965-11-01,0.8970981342108353,0.4301809112508902,0.5823993264475853,0.8970551643694437,0.43694659790136137,0.5823925180362359,0.8947651495900376,0.4294836796463958,0.5802443867649573,0.8962557273844532,0.45698575247527334,0.5813583273174312
1965-12-01,0.8957804068015168,0.4312252501271892,0.5821221823440814,0.8970981342108353,0.4301809112508902,0.5823993264475853,0.8970551643694437,0.43694659790136137,0.5823925180362359,0.8947651495900376,0.4294836796463958,0.5802443867649573
1966-01-01,0.8951286729878644,0.4276365358350283,0.5821003951382109,0.8957804068015168,0.4312252501271892,0.5821221823440814,0.8970981342108353,0.4301809112508902,0.5823993264475853,0.8970551643694437,0.43694659790136137,0.5823925180362359
1966-02-01,0.8792905447727604,0.4251956518732835,0.6002673069725417,0.8951286729878644,0.4276365358350283,0.5821003951382109,0.8957804068015168,0.4312252501271892,0.5821221823440814,0.8970981342108353,0.4301809112508902,0.5823993264475853
1966-03-01,0.8956742564663019,0.42722240204015854,0.5824591453704994,0.8792905447727604,0.4251956518732835,0.6002673069725417,0.8951286729878644,0.4276365358350283,0.5821003951382109,0.8957804068015168,0.4312252501271892,0.5821221823440814
1966-04-01,0.8957394703538685,0.42937668533942874,0.5831934391533774,0.8956742564663019,0.42722240204015854,0.5824591453704994,0.8792905447727604,0.4251956518732835,0.6002673069725417,0.8951286729878644,0.4276365358350283,0.5821003951382109
1966-05-01,0.8956441037043187,0.4335620322257541,0.5817955176374425,0.8957394703538685,0.42937668533942874,0.5831934391533774,0.8956742564663019,0.42722240204015854,0.5824591453704994,0.8792905447727604,0.4251956518732835,0.6002673069725417
1966-06-01,0.8946021040214547,0.4283653812932259,0.5823296937575253,0.8956441037043187,0.4335620322257541,0.5817955176374425,0.8957394703538685,0.42937668533942874,0.5831934391533774,0.8956742564663019,0.42722240204015854,0.5824591453704994
1966-07-01,0.8943207656529176,0.3614476392686191,0.5820267163164178,0.8946021040214547,0.4283653812932259,0.5823296937575253,0.8956441037043187,0.4335620322257541,0.5817955176374425,0.8957394703538685,0.42937668533942874,0.5831934391533774
1966-08-01,0.8968864585818273,0.4302790251134946,0.579418615815605,0.8943207656529176,0.3614476392686191,0.5820267163164178,0.8946021040214547,0.4283653812932259,0.5823296937575253,0.8956441037043187,0.4335620322257541,0.5817955176374425
1966-09-01,0.8953484826812605,0.4289454610070775,0.5810179736853553,0.8968864585818273,0.4302790251134946,0.579418615815605,0.8943207656529176,0.3614476392686191,0.5820267163164178,0.8946021040214547,0.4283653812932259,0.5823296937575253
1966-10-01,0.89688370183894,0.42897913310388147,0.5820403770149778,0.8953484826812605,0.4289454610070775,0.5810179736853553,0.8968864585818273,0.4302790251134946,0.579418615815605,0.8943207656529176,0.3614476392686191,0.5820267163164178
1966-11-01,0.8957250171878541,0.43748826170911215,0.0,0.89688370183894,0.42897913310388147,0.5820403770149778,0.8953484826812605,0.4289454610070775,0.5810179736853553,0.8968864585818273,0.4302790251134946,0.579418615815605
1966-12-01,0.8958034990984381,0.43292167051215125,0.5820632954769963,0.8957250171878541,0.43748826170911215,0.0,0.89688370183894,0.42897913310388147,0.5820403770149778,0.8953484826812605,0.4289454610070775,0.5810179736853553
1967-01-01,0.8947857962485758,0.42716578796254545,0.5812158406059827,0.8958034990984381,0.43292167051215125,0.5820632954769963,0.8957250171878541,0.43748826170911215,0.0,0.89688370183894,0.42897913310388147,0.5820403770149778
1967-02-01,0.8943816847933878,0.4283377153486022,0.5807805547624143,0.8947857962485758,0.42716578796254545,0.5812158406059827,0.8958034990984381,0.43292167051215125,0.5820632954769963,0.8957250171878541,0.43748826170911215,0.0
1967-03-01,0.8954166147662441,0.8474783999319195,0.5830928251928817,0.8943816847933878,0.4283377153486022,0.5807805547624143,0.8947857962485758,0.42716578796254545,0.5812158406059827,0.8958034990984381,0.43292167051215125,0.5820632954769963
1967-04-01,0.8981079551940624,0.4303650086179254,0.5837003572405148,0.8954166147662441,0.8474783999319195,0.5830928251928817,0.8943816847933878,0.4283377153486022,0.5807805547624143,0.8947857962485758,0.42716578796254545,0.5812158406059827
1967-05-01,0.8951927074177608,0.42877636062734326,0.5818861451285945,0.8981079551940624,0.4303650086179254,0.5837003572405148,0.8954166147662441,0.8474783999319195,0.5830928251928817,0.8943816847933878,0.4283377153486022,0.5807805547624143
1967-06-01,0.9090004913267189,0.4258381703532026,0.5823700321337194,0.8951927074177608,0.42877636062734326,0.5818861451285945,0.8981079551940624,0.4303650086179254,0.5837003572405148,0.8954166147662441,0.8474783999319195,0.5830928251928817
1967-07-01,0.8958192493034787,0.428476464215583,0.5822402128230723,0.9090004913267189,0.4258381703532026,0.5823700321337194,0.8951927074177608,0.42877636062734326,0.5818861451285945,0.8981079551940624,0.4303650086179254,0.5837003572405148
1967-08-01,0.8957435038185665,0.43213268912642566,0.5822243343030036,0.8958192493034787,0.428476464215583,0.5822402128230723,0.9090004913267189,0.4258381703532026,0.5823700321337194,0.8951927074177608,0.42877636062734326,0.5818861451285945
1967-09-01,0.8955598117932569,0.4370474731939342,0.5808210395139028,0.8957435038185665,0.43213268912642566,0.5822243343030036,0.8958192493034787,0.428476464215583,0.5822402128230723,0.9090004913267189,0.4258381703532026,0.5823700321337194
1967-10-01,0.89688370183894,0.43429077630220136,0.5818891965966114,0.8955598117932569,0.4370474731939342,0.5808210395139028,0.8957435038185665,0.43213268912642566,0.5822243343030036,0.8958192493034787,0.428476464215583,0.5822402128230723
1967-11-01,0.8965936202830831,0.4301685111998899,0.5802445447444207,0.89688370183894,0.43429077630220136,0.5818891965966114,0.8955598117932569,0.4370474731939342,0.5808210395139028,0.8957435038185665,0.43213268912642566,0.5822243343030036
1967-12-01,0.8955589126779789,0.4334016010718502,0.5822716451977146,0.8965936202830831,0.4301685111998899,0.5802445447444207,0.89688370183894,0.43429077630220136,0.5818891965966114,0.8955598117932569,0.4370474731939342,0.5808210395139028
1968-01-01,0.8954189211034688,0.42775271373924356,0.5821966174972057,0.8955589126779789,0.4334016010718502,0.5822716451977146,0.8965936202830831,0.4301685111998899,0.5802445447444207,0.89688370183894,0.43429077630220136,0.5818891965966114
1968-02-01,0.8958629561523438,0.42624300636505646,0.5831220610007447,0.8954189211034688,0.42775271373924356,0.5821966174972057,0.8955589126779789,0.4334016010718502,0.5822716451977146,0.8965936202830831,0.4301685111998899,0.5802445447444207
1968-03-01,0.8964697646980662,0.42761563686241133,0.5829546445130918,0.8958629561523438,0.42624300636505646,0.5831220610007447,0.8954189211034688,0.42775271373924356,0.5821966174972057,0.8955589126779789,0.4334016010718502,0.5822716451977146
1968-04-01,0.8957394703538686,0.43078267934783254,0.5826911876477997,0.8964697646980662,0.42761563686241133,0.5829546445130918,0.8958629561523438,0.42624300636505646,0.5831220610007447,0.8954189211034688,0.42775271373924356,0.5821966174972057
1968-05-01,0.8958375592557006,0.4316318510806777,0.5819294248731848,0.8957394703538686,0.43078267934783254,0.5826911876477997,0.8964697646980662,0.42761563686241133,0.5829546445130918,0.8958629561523438,0.42624300636505646,0.5831220610007447
1968-06-01,0.895862891304719,0.42948867382292544,0.5824939750487939,0.8958375592557006,0.4316318510806777,0.5819294248731848,0.8957394703538686,0.43078267934783254,0.5826911876477997,0.8964697646980662,0.42761563686241133,0.5829546445130918
1968-07-01,0.8964480078225354,0.4264099479021728,0.5819258979716272,0.895862891304719,0.42948867382292544,0.5824939750487939,0.8958375592557006,0.4316318510806777,0.5819294248731848,0.8957394703538686,0.43078267934783254,0.5826911876477997
1968-08-01,0.8954581556011943,0.4285930971829513,0.5817703194154207,0.8964480078225354,0.4264099479021728,0.5819258979716272,0.895862891304719,0.42948867382292544,0.5824939750487939,0.8958375592557006,0.4316318510806777,0.5819294248731848
1968-09-01,0.8955598117932569,0.4616398984082984,0.5814890068121034,0.8954581556011943,0.4285930971829513,0.5817703194154207,0.8964480078225354,0.4264099479021728,0.5819258979716272,0.895862891304719,0.42948867382292544,0.5824939750487939
1968-10-01,0.8981740125075148,0.4298868191066153,0.5828847779793037,0.8955598117932569,0.4616398984082984,0.5814890068121034,0.8954581556011943,0.4285930971829513,0.5817703194154207,0.8964480078225354,0.4264099479021728,0.5819258979716272
1968-11-01,0.8956871155505169,0.4310071867998071,0.5830791718116128,0.8981740125075148,0.4298868191066153,0.5828847779793037,0.8955598117932569,0.4616398984082984,0.5814890068121034,0.8954581556011943,0.4285930971829513,0.5817703194154207
1968-12-01,0.8961580233333292,0.43063620673266007,0.5819878124379397,0.8956871155505169,0.4310071867998071,0.5830791718116128,0.8981740125075148,0.4298868191066153,0.5828847779793037,0.8955598117932569,0.4616398984082984,0.5814890068121034
1969-01-01,0.8953204270446194,0.42794125921755954,0.5810236150673841,0.8961580233333292,0.43063620673266007,0.5819878124379397,0.8956871155505169,0.4310071867998071,0.5830791718116128,0.8981740125075148,0.4298868191066153,0.5828847779793037
1969-02-01,0.8958629561523437,0.42363690470463317,0.5830427828724062,0.8953204270446194,0.42794125921755954,0.5810236150673841,0.8961580233333292,0.43063620673266007,0.5819878124379397,0.8956871155505169,0.4310071867998071,0.5830791718116128
1969-03-01,0.898576064561711,0.4285634851028234,0.5822497652224536,0.8958629561523437,0.42363690470463317,0.5830427828724062,0.8953204270446194,0.42794125921755954,0.5810236150673841,0.8961580233333292,0.43063620673266007,0.5819878124379397
